filepath,collection,object_name,mark_type,year_range,year_start,image_type,image_index,group_id,cloudinary_ref
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1747-1748/GC 134 sterling mark 1747-48.jpg","Goldsmiths Company","GC 134","sterling mark","1747-48","1747","primary","0","goldsmiths-company-gc-134-sterling-mark-1747","hallmarks/goldsmiths-company-gc-134-sterling-mark-1747-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1759-1760/GC 145 date letter 1759-1760.jpg","Goldsmiths Company","GC 145","date letter","1759-1760","1759","primary","0","goldsmiths-company-gc-145-date-letter-1759","hallmarks/goldsmiths-company-gc-145-date-letter-1759-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1759-1760/GC 145 hallmark 1759-1760 dimensions.jpg","Goldsmiths Company","GC 145","hallmark","1759-1760","1759","dimensions","1","goldsmiths-company-gc-145-hallmark-1759","hallmarks/goldsmiths-company-gc-145-hallmark-1759-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1759-1760/GC 145 hallmark 1759-1760.jpg","Goldsmiths Company","GC 145","hallmark","1759-1760","1759","primary","0","goldsmiths-company-gc-145-hallmark-1759","hallmarks/goldsmiths-company-gc-145-hallmark-1759-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1760-1761/GC 146_ date letter 1760-61 dimensions.jpg","Goldsmiths Company","GC 146","date letter","1760-61","1760","dimensions","1","goldsmiths-company-gc-146-date-letter-1760","hallmarks/goldsmiths-company-gc-146-date-letter-1760-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1760-1761/GC 146_Hallmark 1760-61 dimensions.jpg","Goldsmiths Company","GC 146","hallmark","1760-61","1760","dimensions","1","goldsmiths-company-gc-146-hallmark-1760","hallmarks/goldsmiths-company-gc-146-hallmark-1760-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1760-1761/GC 146_Hallmark 1760-61.jpg","Goldsmiths Company","GC 146","hallmark","1760-61","1760","primary","0","goldsmiths-company-gc-146-hallmark-1760","hallmarks/goldsmiths-company-gc-146-hallmark-1760-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1760-1761/GC 146_date letter 1760-61.jpg","Goldsmiths Company","GC 146","date letter","1760-61","1760","primary","0","goldsmiths-company-gc-146-date-letter-1760","hallmarks/goldsmiths-company-gc-146-date-letter-1760-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1760-1761/GC 146_sterling mark 1760-61 dimensions.jpg","Goldsmiths Company","GC 146","sterling mark","1760-61","1760","dimensions","1","goldsmiths-company-gc-146-sterling-mark-1760","hallmarks/goldsmiths-company-gc-146-sterling-mark-1760-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1760-1761/GC 146_sterling mark 1760-61.jpg","Goldsmiths Company","GC 146","sterling mark","1760-61","1760","primary","0","goldsmiths-company-gc-146-sterling-mark-1760","hallmarks/goldsmiths-company-gc-146-sterling-mark-1760-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1762-1763/GC 151 date letter 1762-63 dimensions.jpg","Goldsmiths Company","GC 151","date letter","1762-63","1762","dimensions","1","goldsmiths-company-gc-151-date-letter-1762","hallmarks/goldsmiths-company-gc-151-date-letter-1762-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1762-1763/GC 151 date letter 1762-63.jpg","Goldsmiths Company","GC 151","date letter","1762-63","1762","primary","0","goldsmiths-company-gc-151-date-letter-1762","hallmarks/goldsmiths-company-gc-151-date-letter-1762-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1762-1763/GC 151 hallmark 1762-63 dimensions.jpg","Goldsmiths Company","GC 151","hallmark","1762-63","1762","dimensions","1","goldsmiths-company-gc-151-hallmark-1762","hallmarks/goldsmiths-company-gc-151-hallmark-1762-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1762-1763/GC 151 hallmark 1762-63.jpg","Goldsmiths Company","GC 151","hallmark","1762-63","1762","primary","0","goldsmiths-company-gc-151-hallmark-1762","hallmarks/goldsmiths-company-gc-151-hallmark-1762-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1763-1764/GC L.3481_date letter 1763-64.jpg","Goldsmiths Company","GC L.3481","date letter","1763-64","1763","primary","0","goldsmiths-company-gc-l-3481-date-letter-1763","hallmarks/goldsmiths-company-gc-l-3481-date-letter-1763-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1763-1764/GC L.3481_date letter 1763-64_dimensions.jpg","Goldsmiths Company","GC L.3481","date letter","1763-64","1763","dimensions","1","goldsmiths-company-gc-l-3481-date-letter-1763","hallmarks/goldsmiths-company-gc-l-3481-date-letter-1763-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1763-1764/GC L.3481_hallmark 1763-64.jpg","Goldsmiths Company","GC L.3481","hallmark","1763-64","1763","primary","0","goldsmiths-company-gc-l-3481-hallmark-1763","hallmarks/goldsmiths-company-gc-l-3481-hallmark-1763-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1763-1764/GC L.3481_hallmark 1763-64_dimensions.jpg","Goldsmiths Company","GC L.3481","hallmark","1763-64","1763","dimensions","1","goldsmiths-company-gc-l-3481-hallmark-1763","hallmarks/goldsmiths-company-gc-l-3481-hallmark-1763-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1763-1764/GC L.3481_sterling mark 1763-64.jpg","Goldsmiths Company","GC L.3481","sterling mark","1763-64","1763","primary","0","goldsmiths-company-gc-l-3481-sterling-mark-1763","hallmarks/goldsmiths-company-gc-l-3481-sterling-mark-1763-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1769-1770/GC 153_date letter 1769 with dimensions.jpg","Goldsmiths Company","GC 153","date letter","1769","1769","dimensions","1","goldsmiths-company-gc-153-date-letter-1769","hallmarks/goldsmiths-company-gc-153-date-letter-1769-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1769-1770/GC 153_date letter 1769_70.jpg","Goldsmiths Company","GC 153","date letter","1769-70","1769","primary","0","goldsmiths-company-gc-153-date-letter-1769","hallmarks/goldsmiths-company-gc-153-date-letter-1769-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1769-1770/GC 153_hallmark 1769_1770 with dimensions.jpg","Goldsmiths Company","GC 153","hallmark","1769-1770","1769","dimensions","2","goldsmiths-company-gc-153-hallmark-1769","hallmarks/goldsmiths-company-gc-153-hallmark-1769-2"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1769-1770/GC 153_hallmark 1769_1770.jpg","Goldsmiths Company","GC 153","hallmark","1769-1770","1769","primary","0","goldsmiths-company-gc-153-hallmark-1769","hallmarks/goldsmiths-company-gc-153-hallmark-1769-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1769-1770/GC 153_sterling mark_1769.jpg","Goldsmiths Company","GC 153","sterling mark","1769","1769","primary","0","goldsmiths-company-gc-153-sterling-mark-1769","hallmarks/goldsmiths-company-gc-153-sterling-mark-1769-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1771-1772/GC 155 date letter 1771_72 with dimensions.jpg","Goldsmiths Company","GC 155","date letter","1771-72","1771","dimensions","1","goldsmiths-company-gc-155-date-letter-1771","hallmarks/goldsmiths-company-gc-155-date-letter-1771-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1771-1772/GC 155 date letter 1771_72.jpg","Goldsmiths Company","GC 155","date letter","1771-72","1771","primary","0","goldsmiths-company-gc-155-date-letter-1771","hallmarks/goldsmiths-company-gc-155-date-letter-1771-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1771-1772/GC 155 hallmark 1771_1772.jpg","Goldsmiths Company","GC 155","hallmark","1771-1772","1771","primary","0","goldsmiths-company-gc-155-hallmark-1771","hallmarks/goldsmiths-company-gc-155-hallmark-1771-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1771-1772/GC 155 hallmark 1771_72 with dimension.jpg","Goldsmiths Company","GC 155","hallmark","1771-72","1771","dimensions","1","goldsmiths-company-gc-155-hallmark-1771","hallmarks/goldsmiths-company-gc-155-hallmark-1771-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1771-1772/GC 155 sterling mark 1771_72.jpg","Goldsmiths Company","GC 155","sterling mark","1771-72","1771","primary","0","goldsmiths-company-gc-155-sterling-mark-1771","hallmarks/goldsmiths-company-gc-155-sterling-mark-1771-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1773-1774/GC L.3485 tankard 1773 date letter dimensions.jpg","Goldsmiths Company","GC L.3485 tankard","date letter","1773","1773","dimensions","1","goldsmiths-company-gc-l-3485-tankard-date-letter-1773","hallmarks/goldsmiths-company-gc-l-3485-tankard-date-letter-1773-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1773-1774/GC L.3485 tankard 1773 date letter.jpg","Goldsmiths Company","GC L.3485 tankard","date letter","1773","1773","primary","0","goldsmiths-company-gc-l-3485-tankard-date-letter-1773","hallmarks/goldsmiths-company-gc-l-3485-tankard-date-letter-1773-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1773-1774/GC L.3485 tankard 1773 hallmark dimensions.jpg","Goldsmiths Company","GC L.3485 tankard","hallmark","1773","1773","dimensions","1","goldsmiths-company-gc-l-3485-tankard-hallmark-1773","hallmarks/goldsmiths-company-gc-l-3485-tankard-hallmark-1773-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1773-1774/GC L.3485 tankard 1773 hallmark.jpg","Goldsmiths Company","GC L.3485 tankard","hallmark","1773","1773","primary","0","goldsmiths-company-gc-l-3485-tankard-hallmark-1773","hallmarks/goldsmiths-company-gc-l-3485-tankard-hallmark-1773-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1773-1774/GC L.3485 tankard 1773 sterling mark dimensions.jpg","Goldsmiths Company","GC L.3485 tankard","sterling mark","1773","1773","dimensions","1","goldsmiths-company-gc-l-3485-tankard-sterling-mark-1773","hallmarks/goldsmiths-company-gc-l-3485-tankard-sterling-mark-1773-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1773-1774/GC L.3485 tankard 1773 sterling mark.jpg","Goldsmiths Company","GC L.3485 tankard","sterling mark","1773","1773","primary","0","goldsmiths-company-gc-l-3485-tankard-sterling-mark-1773","hallmarks/goldsmiths-company-gc-l-3485-tankard-sterling-mark-1773-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1784-1785/GC 160 two handled cup 1784 duty drawback mark dimensions.jpg","Goldsmiths Company","GC 160 two handled cup","duty drawback mark","1784","1784","dimensions","1","goldsmiths-company-gc-160-two-handled-cup-duty-drawback-mark-1784","hallmarks/goldsmiths-company-gc-160-two-handled-cup-duty-drawback-mark-1784-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1784-1785/GC 160 two handled cup 1784 duty drawback mark.jpg","Goldsmiths Company","GC 160 two handled cup","duty drawback mark","1784","1784","primary","0","goldsmiths-company-gc-160-two-handled-cup-duty-drawback-mark-1784","hallmarks/goldsmiths-company-gc-160-two-handled-cup-duty-drawback-mark-1784-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1784-1785/GC 160 two handled cup 1784 duty mark.jpg","Goldsmiths Company","GC 160 two handled cup","duty mark","1784","1784","primary","0","goldsmiths-company-gc-160-two-handled-cup-duty-mark-1784","hallmarks/goldsmiths-company-gc-160-two-handled-cup-duty-mark-1784-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1784-1785/GC 160 two handled cup 1784 duty mark_dimensions.jpg","Goldsmiths Company","GC 160 two handled cup","duty mark","1784","1784","dimensions","1","goldsmiths-company-gc-160-two-handled-cup-duty-mark-1784","hallmarks/goldsmiths-company-gc-160-two-handled-cup-duty-mark-1784-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1784-1785/GC 160 two handled cup 1784 hallmark dimensions.jpg","Goldsmiths Company","GC 160 two handled cup","hallmark","1784","1784","dimensions","2","goldsmiths-company-gc-160-two-handled-cup-hallmark-1784","hallmarks/goldsmiths-company-gc-160-two-handled-cup-hallmark-1784-2"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1784-1785/GC 160 two handled cup 1784 hallmark impression in bowl.jpg","Goldsmiths Company","GC 160 two handled cup","hallmark","1784","1784","primary","0","goldsmiths-company-gc-160-two-handled-cup-hallmark-1784","hallmarks/goldsmiths-company-gc-160-two-handled-cup-hallmark-1784-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1784-1785/GC 160 two handled cup 1784 hallmark.jpg","Goldsmiths Company","GC 160 two handled cup","hallmark","1784","1784","primary","1","goldsmiths-company-gc-160-two-handled-cup-hallmark-1784","hallmarks/goldsmiths-company-gc-160-two-handled-cup-hallmark-1784-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1785-1786/GC 161 tankard 1785 hallmark dimensions.jpg","Goldsmiths Company","GC 161 tankard","hallmark","1785","1785","dimensions","1","goldsmiths-company-gc-161-tankard-hallmark-1785","hallmarks/goldsmiths-company-gc-161-tankard-hallmark-1785-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1785-1786/GC 161 tankard 1785 hallmark.jpg","Goldsmiths Company","GC 161 tankard","hallmark","1785","1785","primary","0","goldsmiths-company-gc-161-tankard-hallmark-1785","hallmarks/goldsmiths-company-gc-161-tankard-hallmark-1785-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1785-1786/GC no 163 Britannia dimensions.jpg","Goldsmiths Company","GC no 163","britannia mark","1785-1786","1785","dimensions","1","goldsmiths-company-gc-no-163-britannia-mark-1785","hallmarks/goldsmiths-company-gc-no-163-britannia-mark-1785-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1785-1786/GC no 163 Britannia.jpg","Goldsmiths Company","GC no 163","britannia mark","1785-1786","1785","primary","0","goldsmiths-company-gc-no-163-britannia-mark-1785","hallmarks/goldsmiths-company-gc-no-163-britannia-mark-1785-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1785-1786/GC no 163 date letter 1785.jpg","Goldsmiths Company","GC no 163","date letter","1785","1785","primary","0","goldsmiths-company-gc-no-163-date-letter-1785","hallmarks/goldsmiths-company-gc-no-163-date-letter-1785-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1785-1786/GC no 163 date letter 1785_dimensions.jpg","Goldsmiths Company","GC no 163","date letter","1785","1785","dimensions","1","goldsmiths-company-gc-no-163-date-letter-1785","hallmarks/goldsmiths-company-gc-no-163-date-letter-1785-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1785-1786/GC no 163 hallmark 1785 dimensions.jpg","Goldsmiths Company","GC no 163","hallmark","1785","1785","dimensions","0","goldsmiths-company-gc-no-163-hallmark-1785","hallmarks/goldsmiths-company-gc-no-163-hallmark-1785-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1785-1786/GC no 163 salver 1785 sterling mark dimensions.jpg","Goldsmiths Company","GC no 163 salver","sterling mark","1785","1785","dimensions","0","goldsmiths-company-gc-no-163-salver-sterling-mark-1785","hallmarks/goldsmiths-company-gc-no-163-salver-sterling-mark-1785-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1785-1786/GC no 163 sterling mark 1785.jpg","Goldsmiths Company","GC no 163","sterling mark","1785","1785","primary","0","goldsmiths-company-gc-no-163-sterling-mark-1785","hallmarks/goldsmiths-company-gc-no-163-sterling-mark-1785-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1785-1786/Gc no 163 duty mark 1785 dimensions.jpg","Goldsmiths Company","Gc no 163","duty mark","1785","1785","dimensions","0","goldsmiths-company-gc-no-163-duty-mark-1785","hallmarks/goldsmiths-company-gc-no-163-duty-mark-1785-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1789-1790/GC 166_date letter 1789_90_dimensions.jpg","Goldsmiths Company","GC 166","date letter","1789-90","1789","dimensions","1","goldsmiths-company-gc-166-date-letter-1789","hallmarks/goldsmiths-company-gc-166-date-letter-1789-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1789-1790/GC 166_date letter_1789_90.jpg","Goldsmiths Company","GC 166","date letter","1789-90","1789","primary","0","goldsmiths-company-gc-166-date-letter-1789","hallmarks/goldsmiths-company-gc-166-date-letter-1789-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1789-1790/GC 166_duty mark 1789_90.jpg","Goldsmiths Company","GC 166","duty mark","1789-90","1789","primary","0","goldsmiths-company-gc-166-duty-mark-1789","hallmarks/goldsmiths-company-gc-166-duty-mark-1789-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1789-1790/GC 166_hallmark 1789_1790 dimensions.jpg","Goldsmiths Company","GC 166","hallmark","1789-1790","1789","dimensions","1","goldsmiths-company-gc-166-hallmark-1789","hallmarks/goldsmiths-company-gc-166-hallmark-1789-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1789-1790/GC 166_hallmark 1789_1790.jpg","Goldsmiths Company","GC 166","hallmark","1789-1790","1789","primary","0","goldsmiths-company-gc-166-hallmark-1789","hallmarks/goldsmiths-company-gc-166-hallmark-1789-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1789-1790/GC 166_sterling mark 1789_1790.jpg","Goldsmiths Company","GC 166","sterling mark","1789-1790","1789","primary","0","goldsmiths-company-gc-166-sterling-mark-1789","hallmarks/goldsmiths-company-gc-166-sterling-mark-1789-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1790-1791/GC 168 date letter 1790_91 dimensions.jpg","Goldsmiths Company","GC 168","date letter","1790-91","1790","dimensions","1","goldsmiths-company-gc-168-date-letter-1790","hallmarks/goldsmiths-company-gc-168-date-letter-1790-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1790-1791/GC 168 date letter 1790_91.jpg","Goldsmiths Company","GC 168","date letter","1790-91","1790","primary","0","goldsmiths-company-gc-168-date-letter-1790","hallmarks/goldsmiths-company-gc-168-date-letter-1790-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1790-1791/GC 168 duty mark 1790_91.jpg","Goldsmiths Company","GC 168","duty mark","1790-91","1790","primary","0","goldsmiths-company-gc-168-duty-mark-1790","hallmarks/goldsmiths-company-gc-168-duty-mark-1790-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/KK work/Goldsmiths Company/1790-1791/GC 168 hallmark 1790_91 dimensions.jpg","Goldsmiths Company","GC 168","hallmark","1790-91","1790","dimensions","1","goldsmiths-company-gc-168-hallmark-1790","hallmarks/goldsmiths-company-gc-168-hallmark-1790-1"
